order_placed,order_delivered
4083,2022-08-22 20:38:10.723629715,2022-08-22 22:56:38.288317
4084,2022-08-22 20:38:26.552309154,2022-08-22 23:00:13.570699
4085,2022-08-22 20:39:22.975918499,2022-08-22 23:01:35.613093
4086,2022-08-22 20:42:57.730035385,2022-08-22 23:03:39.253618
4087,2022-08-22 20:43:28.510286431,2022-08-22 23:07:43.853633
4088,2022-08-22 20:44:32.402760732,2022-08-22 23:10:27.474872
4089,2022-08-22 20:44:48.864183773,2022-08-22 23:08:38.144931
4090,2022-08-22 20:45:34.909972450,2022-08-22 23:13:39.376581
4091,2022-08-22 20:46:27.055794593,2022-08-22 23:13:11.279862
4092,2022-08-22 20:48:53.600971810,2022-08-22 23:14:59.281102
4093,2022-08-22 20:49:42.881610584,2022-08-22 23:22:26.870998
4094,2022-08-22 20:49:59.943375836,2022-08-22 23:20:37.490319
4095,2022-08-22 20:50:40.034014396,2022-08-22 23:23:52.369996
4096,2022-08-22 20:50:46.377398590,2022-08-22 23:27:08.422844
4097,2022-08-22 20:50:58.329432258,2022-08-22 23:29:12.250092
4098,2022-08-22 20:53:37.777386717,2022-08-22 23:21:49.800262
4099,2022-08-22 20:54:08.583461738,2022-08-22 23:31:57.110622
4100,2022-08-22 20:55:31.813783332,2022-08-22 23:34:01.300786
4101,2022-08-22 20:56:28.664964606,2022-08-22 23:35:37.782983
4102,2022-08-22 20:56:37.003509624,2022-08-22 23:36:59.655594
4103,2022-08-22 20:57:59.648034947,2022-08-22 23:35:58.128657
4104,2022-08-22 20:58:42.962220846,2022-08-22 23:40:58.193318
4105,2022-08-22 21:04:17.533819479,2022-08-22 23:43:40.907019
4106,2022-08-22 21:04:24.237803524,2022-08-22 23:45:32.671513
4107,2022-08-22 21:05:41.075881112,2022-08-22 23:48:56.576627
4108,2022-08-22 21:10:41.756066367,2022-08-22 23:52:30.341565
4109,2022-08-22 21:13:14.017707316,2022-08-22 23:49:57.946519
4110,2022-08-22 21:13:20.988982779,2022-08-22 23:58:59.183927
4111,2022-08-22 21:13:40.132624030,2022-08-22 23:58:05.523458
4112,2022-08-22 21:24:50.859838489,2022-08-22 23:57:46.440532
4113,2022-08-22 21:25:30.457912412,2022-08-23 00:01:26.714715
4114,2022-08-22 21:27:06.875378968,2022-08-22 23:59:10.875541
4115,2022-08-22 21:32:27.110374901,2022-08-23 00:06:25.786728
4116,2022-08-22 21:33:49.057564809,2022-08-23 00:03:47.979286
4117,2022-08-22 21:39:25.475538928,2022-08-23 00:07:47.921476
4118,2022-08-22 21:40:49.439893863,2022-08-23 00:09:58.288053
4119,2022-08-22 21:40:52.396485154,2022-08-23 00:07:14.982928
4120,2022-08-22 21:40:57.876906509,2022-08-23 00:18:14.296708
4121,2022-08-22 21:41:24.635447338,2022-08-23 00:20:19.034089
4122,2022-08-22 21:41:46.170682358,2022-08-23 00:21:46.405039
4123,2022-08-22 21:45:06.615456570,2022-08-23 00:21:28.583606
4124,2022-08-22 21:45:20.464118023,2022-08-23 00:23:22.990811
4125,2022-08-22 21:47:19.613898947,2022-08-23 00:24:37.634902
4126,2022-08-22 21:48:34.457269103,2022-08-23 00:24:57.779370
4127,2022-08-22 21:49:09.784620901,2022-08-23 00:26:40.695305
4128,2022-08-22 21:49:56.189105106,2022-08-23 00:26:26.083431
4129,2022-08-22 21:53:15.082805806,2022-08-23 00:30:19.758997
4130,2022-08-22 21:55:35.960602896,2022-08-23 00:33:30.512748
4131,2022-08-23 08:02:20.421370221,2022-08-23 08:16:59.359522
4132,2022-08-23 08:40:14.927374846,2022-08-23 08:56:26.130393
4133,2022-08-23 08:44:39.352071092,2022-08-23 09:00:52.950813
4134,2022-08-23 08:44:56.693362891,2022-08-23 09:22:59.862199
4135,2022-08-23 08:48:08.568310969,2022-08-23 09:23:14.360383
4136,2022-08-23 08:52:07.865681374,2022-08-23 09:42:21.649798
4137,2022-08-23 09:21:59.245200187,2022-08-23 09:51:25.116276
4138,2022-08-23 09:32:30.979405141,2022-08-23 10:03:45.616519
4139,2022-08-23 09:45:52.095735062,2022-08-23 10:19:26.436257
4140,2022-08-23 09:55:53.990132453,2022-08-23 10:24:57.526130
4141,2022-08-23 09:59:03.563420060,2022-08-23 10:44:40.989223
4142,2022-08-23 09:59:14.694235297,2022-08-23 10:46:53.802135
4143,2022-08-23 10:29:58.209291020,2022-08-23 11:11:47.920921
4144,2022-08-23 11:10:31.535619138,2022-08-23 11:24:40.202712
4145,2022-08-23 11:12:41.180887480,2022-08-23 11:25:25.468135
4146,2022-08-23 11:28:24.576007755,2022-08-23 11:42:51.710649
4147,2022-08-23 11:35:15.160267027,2022-08-23 11:50:42.801530
4148,2022-08-23 11:35:18.078906131,2022-08-23 11:52:35.581556
4149,2022-08-23 11:36:58.570899609,2022-08-23 11:50:28.585606
4150,2022-08-23 11:40:04.104415089,2022-08-23 12:06:39.895024
4151,2022-08-23 12:04:14.232046982,2022-08-23 12:18:42.632547
4152,2022-08-23 12:25:20.590483755,2022-08-23 12:34:50.121881
4153,2022-08-23 12:38:46.850079600,2022-08-23 12:56:26.824739
4154,2022-08-23 12:39:08.676123111,2022-08-23 12:51:31.622417
4155,2022-08-23 12:39:34.548626923,2022-08-23 12:55:54.213352
4156,2022-08-23 12:45:05.793641262,2022-08-23 12:57:08.175568
4157,2022-08-23 12:45:06.126179016,2022-08-23 12:58:14.455845
4158,2022-08-23 12:45:51.210950034,2022-08-23 12:58:14.893465
4159,2022-08-23 12:46:10.430706366,2022-08-23 12:58:13.826134
4160,2022-08-23 12:50:30.191882572,2022-08-23 13:13:05.760112
4161,2022-08-23 13:02:11.042982463,2022-08-23 13:17:39.033039
4162,2022-08-23 13:09:01.072799232,2022-08-23 13:22:24.814687
4163,2022-08-23 13:24:06.909734705,2022-08-23 13:42:09.373040
4164,2022-08-23 13:54:31.319976653,2022-08-23 14:09:14.831000
4165,2022-08-23 14:07:48.715513165,2022-08-23 14:26:31.926839
4166,2022-08-23 14:08:54.764706500,2022-08-23 14:19:52.378451
4167,2022-08-23 14:40:19.057446131,2022-08-23 14:55:18.737803
4168,2022-08-23 14:48:14.499786528,2022-08-23 15:02:36.078470
4169,2022-08-23 14:52:15.339172653,2022-08-23 15:07:13.812066
4170,2022-08-23 14:59:59.298704784,2022-08-23 15:15:00.133431
4171,2022-08-23 15:00:27.551825660,2022-08-23 15:14:45.414300
4172,2022-08-23 15:08:21.108786892,2022-08-23 15:18:49.135998
4173,2022-08-23 15:13:24.083023103,2022-08-23 15:27:28.872090
4174,2022-08-23 15:40:51.645458576,2022-08-23 15:59:02.459789
4175,2022-08-23 15:47:59.515310141,2022-08-23 16:03:44.960368
4176,2022-08-23 16:03:06.283012620,2022-08-23 16:13:23.046141
4177,2022-08-23 16:03:35.047223527,2022-08-23 16:20:50.782105
4178,2022-08-23 16:20:38.397659015,2022-08-23 16:35:15.344160
4179,2022-08-23 16:24:26.907636246,2022-08-23 16:40:11.578978
4180,2022-08-23 16:25:35.072050423,2022-08-23 16:39:51.433202
4181,2022-08-23 16:29:54.364682860,2022-08-23 16:40:13.887327
4182,2022-08-23 16:37:46.169059651,2022-08-23 16:49:52.966802
4183,2022-08-23 16:38:59.468143458,2022-08-23 16:58:23.838018
4184,2022-08-23 16:50:08.084656625,2022-08-23 17:09:25.888441
4185,2022-08-23 16:57:38.456563224,2022-08-23 17:15:16.142731
4186,2022-08-23 17:05:19.342161233,2022-08-23 17:17:21.545669
4187,2022-08-23 17:05:50.430400613,2022-08-23 17:23:52.892535
4188,2022-08-23 17:11:10.585754719,2022-08-23 17:23:50.553061
4189,2022-08-23 17:19:36.029510768,2022-08-23 17:31:29.061037
4190,2022-08-23 17:21:03.579062066,2022-08-23 17:37:47.776450
4191,2022-08-23 17:21:05.575802887,2022-08-23 17:33:51.834538
4192,2022-08-23 17:45:20.202379188,2022-08-23 17:56:57.845034
4193,2022-08-23 17:47:50.250072319,2022-08-23 18:01:24.712985
4194,2022-08-23 17:48:05.039558723,2022-08-23 18:00:44.096139
4195,2022-08-23 17:52:26.374159882,2022-08-23 18:06:57.370396
4196,2022-08-23 17:57:56.637745427,2022-08-23 18:14:07.635245
4197,2022-08-23 17:58:46.411976198,2022-08-23 18:17:18.534465
4198,2022-08-23 18:02:49.881633026,2022-08-23 18:14:59.268746
4199,2022-08-23 18:12:08.061309635,2022-08-23 18:23:56.176352
4200,2022-08-23 18:12:26.507274476,2022-08-23 18:26:47.243370
4201,2022-08-23 18:16:07.877469828,2022-08-23 18:29:46.980180
4202,2022-08-23 18:16:52.209622443,2022-08-23 18:32:56.576425
4203,2022-08-23 18:16:53.278333719,2022-08-23 18:29:39.046848
4204,2022-08-23 18:17:05.239485889,2022-08-23 18:33:38.874587
4205,2022-08-23 18:23:47.830271070,2022-08-23 18:36:33.762776
4206,2022-08-23 18:35:55.202551383,2022-08-23 18:48:57.671801
4207,2022-08-23 18:36:54.798874161,2022-08-23 18:50:36.088809
4208,2022-08-23 18:38:14.640802752,2022-08-23 18:55:01.319542
4209,2022-08-23 18:39:29.493241302,2022-08-23 18:52:54.427561
4210,2022-08-23 18:41:01.881538332,2022-08-23 18:54:58.878036
4211,2022-08-23 18:42:59.397560819,2022-08-23 19:01:42.891209
4212,2022-08-23 18:46:16.059039715,2022-08-23 19:01:23.497043
4213,2022-08-23 18:47:33.805439497,2022-08-23 18:58:10.137596
4214,2022-08-23 18:53:20.136171049,2022-08-23 19:06:58.395668
4215,2022-08-23 18:53:23.466843430,2022-08-23 19:07:35.624556
4216,2022-08-23 18:55:39.267649762,2022-08-23 19:10:26.670402
4217,2022-08-23 18:57:30.343948711,2022-08-23 19:16:41.073644
4218,2022-08-23 19:01:05.722504842,2022-08-23 19:13:25.403060
4219,2022-08-23 19:02:38.369462305,2022-08-23 19:15:19.262345
4220,2022-08-23 19:03:16.131302858,2022-08-23 19:16:07.725774
4221,2022-08-23 19:03:46.490733213,2022-08-23 19:17:38.044740
4222,2022-08-23 19:05:19.776818858,2022-08-23 19:16:20.539679
4223,2022-08-23 19:11:38.181856157,2022-08-23 19:31:14.385732
4224,2022-08-23 19:11:45.165268569,2022-08-23 19:27:31.689816
4225,2022-08-23 19:16:59.815537432,2022-08-23 19:32:37.170483
4226,2022-08-23 19:24:38.297247126,2022-08-23 19:41:48.229234
4227,2022-08-23 19:26:54.449050933,2022-08-23 19:40:02.408204
4228,2022-08-23 19:27:01.037761333,2022-08-23 19:41:20.200811
4229,2022-08-23 19:32:37.978203257,2022-08-23 19:46:31.567568
4230,2022-08-23 19:32:39.743416443,2022-08-23 19:45:30.598903
4231,2022-08-23 19:37:45.180066921,2022-08-23 19:50:28.205119
4232,2022-08-23 19:43:15.050616104,2022-08-23 19:59:59.615464
4233,2022-08-23 19:44:19.152962955,2022-08-23 19:57:52.458360
4234,2022-08-23 19:49:50.502165145,2022-08-23 20:02:55.081901
4235,2022-08-23 19:51:03.157880817,2022-08-23 20:06:38.192116
4236,2022-08-23 19:51:18.596611957,2022-08-23 20:06:43.486579
4237,2022-08-23 19:51:22.097183790,2022-08-23 20:05:48.456318
4238,2022-08-23 19:51:54.580126986,2022-08-23 20:05:23.131602
4239,2022-08-23 19:51:57.625254246,2022-08-23 20:05:39.731696
4240,2022-08-23 19:54:13.152143029,2022-08-23 20:10:18.912638
4241,2022-08-23 19:58:15.350995006,2022-08-23 20:13:24.077037
4242,2022-08-23 19:58:50.030170106,2022-08-23 20:17:41.060402
4243,2022-08-23 20:04:16.892721315,2022-08-23 20:17:53.490815
4244,2022-08-23 20:09:35.226946537,2022-08-23 20:21:58.910687
4245,2022-08-23 20:30:58.871178673,2022-08-23 20:47:47.057896
4246,2022-08-23 20:41:33.601312642,2022-08-23 20:55:50.736820
4247,2022-08-23 20:59:28.317160571,2022-08-23 21:18:01.576024
4248,2022-08-23 21:02:55.663447407,2022-08-23 21:17:19.011333
4249,2022-08-23 21:03:30.140003114,2022-08-23 21:19:18.959480
4250,2022-08-23 21:11:49.213648078,2022-08-23 21:25:14.908872
4251,2022-08-23 21:12:55.605061643,2022-08-23 21:28:00.928553
4252,2022-08-23 21:13:08.596760691,2022-08-23 21:24:39.032999
4253,2022-08-23 21:15:42.572936048,2022-08-23 21:28:54.805871
4254,2022-08-23 21:21:15.272848184,2022-08-23 21:32:39.496986
4255,2022-08-23 21:23:50.535168634,2022-08-23 21:38:50.153850
4256,2022-08-23 21:24:00.944526889,2022-08-23 21:41:54.679699
4257,2022-08-23 21:26:34.937093955,2022-08-23 21:45:16.309621
4258,2022-08-23 21:34:55.106817860,2022-08-23 21:49:46.574116
4259,2022-08-23 21:43:54.562560862,2022-08-23 21:57:04.880346
4260,2022-08-23 21:46:34.016191316,2022-08-23 22:00:17.197669
4261,2022-08-24 08:07:25.061732993,2022-08-24 08:22:13.242759
4262,2022-08-24 08:30:59.021848049,2022-08-24 08:46:44.616699
4263,2022-08-24 08:53:03.252304486,2022-08-24 09:07:47.538191
4264,2022-08-24 08:57:52.577972104,2022-08-24 09:12:47.433773
4265,2022-08-24 09:07:39.204020660,2022-08-24 09:31:52.121340
4266,2022-08-24 09:17:23.477310314,2022-08-24 09:35:47.496813
4267,2022-08-24 09:31:47.621771103,2022-08-24 09:54:41.355427
4268,2022-08-24 09:37:55.877175816,2022-08-24 09:57:42.696063
4269,2022-08-24 09:41:55.603266067,2022-08-24 10:23:37.917097
4270,2022-08-24 09:45:21.157820760,2022-08-24 10:20:08.167381
4271,2022-08-24 09:47:00.753723135,2022-08-24 10:44:40.944541
4272,2022-08-24 09:53:19.577310141,2022-08-24 10:51:53.408796
4273,2022-08-24 10:34:35.269653392,2022-08-24 11:09:51.563706
4274,2022-08-24 10:45:08.867785128,2022-08-24 11:11:26.950649
4275,2022-08-24 10:49:57.087902310,2022-08-24 11:11:29.111573
4276,2022-08-24 10:52:40.256293909,2022-08-24 11:18:03.220198
4277,2022-08-24 11:11:01.616578138,2022-08-24 11:36:27.266662
4278,2022-08-24 11:28:59.576912374,2022-08-24 11:42:34.692143
4279,2022-08-24 11:35:29.349075256,2022-08-24 11:51:16.805139
4280,2022-08-24 11:41:29.937926552,2022-08-24 11:55:37.614607
4281,2022-08-24 11:45:54.517816491,2022-08-24 12:04:05.959796
4282,2022-08-24 11:59:22.174953153,2022-08-24 12:16:51.448154
4283,2022-08-24 12:02:36.452289780,2022-08-24 12:16:49.193649
4284,2022-08-24 12:03:21.581938481,2022-08-24 12:20:17.915394
4285,2022-08-24 12:04:20.383085233,2022-08-24 12:19:34.705154
4286,2022-08-24 12:04:27.876648367,2022-08-24 12:22:56.920198
4287,2022-08-24 12:06:47.272775834,2022-08-24 12:18:17.917018
4308,2022-08-24 14:16:13.733164691,2022-08-24 14:30:10.895420
4309,2022-08-24 14:18:19.071233830,2022-08-24 14:31:52.091777
4310,2022-08-24 14:28:40.419935506,2022-08-24 14:42:22.564241
4311,2022-08-24 14:29:01.506942862,2022-08-24 14:43:30.685988
4312,2022-08-24 14:31:48.548585177,2022-08-24 14:43:05.074145
4313,2022-08-24 14:40:10.769503104,2022-08-24 14:54:03.093190
4314,2022-08-24 14:43:08.854960406,2022-08-24 14:55:30.856374
4315,2022-08-24 14:43:52.635093045,2022-08-24 14:56:26.535870
4316,2022-08-24 14:49:23.352444226,2022-08-24 15:03:35.617361
4317,2022-08-24 14:49:29.143366202,2022-08-24 15:03:33.441685
4318,2022-08-24 14:54:58.198402574,2022-08-24 15:08:40.469229
4319,2022-08-24 15:04:38.330418397,2022-08-24 15:19:09.397106
4320,2022-08-24 15:06:19.674258235,2022-08-24 15:15:45.859055
4321,2022-08-24 15:14:38.086497562,2022-08-24 15:29:16.422520
4322,2022-08-24 15:31:10.780922586,2022-08-24 15:41:58.934473
4323,2022-08-24 15:35:30.627170211,2022-08-24 15:51:42.746004
4324,2022-08-24 15:45:18.736754475,2022-08-24 15:57:37.324556
4325,2022-08-24 15:45:59.417159255,2022-08-24 16:02:34.835183
4326,2022-08-24 15:49:33.058866412,2022-08-24 16:04:35.984233
4327,2022-08-24 15:50:45.930866379,2022-08-24 16:03:21.150910
4328,2022-08-24 16:03:32.432214751,2022-08-24 16:16:28.341000
4329,2022-08-24 16:05:00.853614940,2022-08-24 16:15:54.683343
4330,2022-08-24 16:07:54.626769596,2022-08-24 16:22:43.325291
4331,2022-08-24 16:13:42.470417505,2022-08-24 16:26:28.906749
4332,2022-08-24 16:14:56.428367313,2022-08-24 16:28:14.356592
4333,2022-08-24 16:15:16.258211132,2022-08-24 16:29:39.587603
4334,2022-08-24 16:18:45.531792265,2022-08-24 16:35:23.833576
4335,2022-08-24 16:32:37.080343825,2022-08-24 16:48:17.205936
4336,2022-08-24 16:33:06.918085327,2022-08-24 16:53:36.705569
4337,2022-08-24 16:33:07.963456282,2022-08-24 16:50:15.598212
4338,2022-08-24 16:36:26.415481123,2022-08-24 16:52:39.596385
4339,2022-08-24 16:39:53.225726231,2022-08-24 16:50:50.611974
4340,2022-08-24 16:42:06.932371831,2022-08-24 16:55:33.275649
4341,2022-08-24 16:46:15.668884650,2022-08-24 16:57:50.282842
4342,2022-08-24 17:00:09.533814574,2022-08-24 17:15:13.553631
4343,2022-08-24 17:02:28.266229909,2022-08-24 17:17:02.623042
4344,2022-08-24 17:02:43.726432875,2022-08-24 17:16:16.236170
4345,2022-08-24 17:03:21.370112676,2022-08-24 17:14:40.302084
4346,2022-08-24 17:05:23.297961784,2022-08-24 17:17:59.001769
4347,2022-08-24 17:05:29.900795243,2022-08-24 17:19:03.216468
4348,2022-08-24 17:06:41.243689075,2022-08-24 17:25:02.007932
4349,2022-08-24 17:07:32.427002617,2022-08-24 17:20:45.035489
4350,2022-08-24 17:10:40.799610148,2022-08-24 17:26:04.922785
4351,2022-08-24 17:12:38.140623397,2022-08-24 17:22:52.813786
4352,2022-08-24 17:17:13.886626715,2022-08-24 17:35:59.067880
4353,2022-08-24 17:20:32.661740471,2022-08-24 17:40:17.301439
4354,2022-08-24 17:21:05.400960079,2022-08-24 17:39:52.077390
4355,2022-08-24 17:30:25.109336658,2022-08-24 17:44:54.119507
4356,2022-08-24 17:36:16.338590384,2022-08-24 17:54:02.053381
4357,2022-08-24 17:43:23.881284803,2022-08-24 17:55:55.852438
4358,2022-08-24 17:45:20.070595739,2022-08-24 17:57:27.736211
4359,2022-08-24 17:46:21.955466934,2022-08-24 17:59:43.361750
4360,2022-08-24 17:48:09.339780480,2022-08-24 18:02:44.085286
4361,2022-08-24 17:55:07.438468367,2022-08-24 18:09:14.642311
4362,2022-08-24 18:01:09.450838990,2022-08-24 18:17:11.018495
4363,2022-08-24 18:06:51.978218967,2022-08-24 18:20:19.111079
4364,2022-08-24 18:08:02.385343394,2022-08-24 18:24:07.158500
4365,2022-08-24 18:13:28.862590897,2022-08-24 18:27:23.216573
4366,2022-08-24 18:26:23.321966141,2022-08-24 18:41:55.829867
4367,2022-08-24 18:27:09.960214593,2022-08-24 18:46:12.361458
4368,2022-08-24 18:27:29.307424864,2022-08-24 18:39:32.570235
4369,2022-08-24 18:30:31.754596125,2022-08-24 18:51:17.245559
4370,2022-08-24 18:32:09.769273932,2022-08-24 18:49:47.304520
4371,2022-08-24 18:36:35.433967607,2022-08-24 18:54:45.251151
4372,2022-08-24 18:39:17.897852617,2022-08-24 18:52:13.218521
4373,2022-08-24 18:41:14.740951733,2022-08-24 18:52:23.876254
4374,2022-08-24 18:43:53.232774416,2022-08-24 18:54:37.216284
4375,2022-08-24 18:46:50.533270982,2022-08-24 18:58:13.162853
4376,2022-08-24 18:49:09.028473021,2022-08-24 19:01:51.972031
4377,2022-08-24 18:59:09.749918833,2022-08-24 19:11:36.274780
4378,2022-08-24 18:59:47.530256845,2022-08-24 19:13:32.088314
4379,2022-08-24 19:00:41.749130503,2022-08-24 19:19:20.224442
4380,2022-08-24 19:05:40.975602029,2022-08-24 19:17:48.484257
4381,2022-08-24 19:07:31.200329838,2022-08-24 19:22:12.394360
4382,2022-08-24 19:07:50.769789415,2022-08-24 19:22:17.380551
4383,2022-08-24 19:15:06.185392976,2022-08-24 19:31:43.275438
4384,2022-08-24 19:17:26.485221189,2022-08-24 19:28:19.835148
4385,2022-08-24 19:21:38.580071448,2022-08-24 19:34:02.638298
4386,2022-08-24 19:21:51.310895951,2022-08-24 19:35:01.094742
4387,2022-08-24 19:22:34.879048604,2022-08-24 19:34:56.382469
4388,2022-08-24 19:23:44.290429189,2022-08-24 19:38:56.631834
4389,2022-08-24 19:25:51.584429223,2022-08-24 19:41:06.689090
4390,2022-08-24 19:26:35.191842137,2022-08-24 19:41:51.569883
4391,2022-08-24 19:28:50.762407759,2022-08-24 19:41:26.359300
4392,2022-08-24 19:33:58.021400389,2022-08-24 19:51:29.317069
4393,2022-08-24 19:45:01.650435354,2022-08-24 19:57:11.890654
4394,2022-08-24 19:46:48.687351513,2022-08-24 19:59:06.692133
4395,2022-08-24 19:48:46.422920361,2022-08-24 20:07:25.313671
4396,2022-08-24 19:52:33.391075011,2022-08-24 20:07:38.680398
4397,2022-08-24 19:59:58.434794012,2022-08-24 20:13:53.432305
4398,2022-08-24 20:04:24.063308610,2022-08-24 20:17:01.587019
4399,2022-08-24 20:08:59.200247534,2022-08-24 20:26:43.498026
4400,2022-08-24 20:09:42.432869480,2022-08-24 20:25:36.871473
4401,2022-08-24 20:21:40.604887971,2022-08-24 20:33:34.073962
4402,2022-08-24 20:25:03.113690501,2022-08-24 20:34:31.223146
4403,2022-08-24 20:34:39.048490809,2022-08-24 20:49:04.900326
4404,2022-08-24 20:39:52.831923744,2022-08-24 20:50:37.807265
4405,2022-08-24 20:42:28.493445910,2022-08-24 20:55:21.302794
4406,2022-08-24 20:45:23.889040842,2022-08-24 20:57:17.105609
4407,2022-08-24 20:47:17.101627194,2022-08-24 21:04:35.604469
4408,2022-08-24 21:00:53.733939315,2022-08-24 21:15:35.119972
4409,2022-08-24 21:04:06.349124968,2022-08-24 21:17:27.620098
4410,2022-08-24 21:06:45.319034350,2022-08-24 21:19:54.904177
4411,2022-08-24 21:06:54.782863717,2022-08-24 21:25:12.808962
4412,2022-08-24 21:13:13.704990242,2022-08-24 21:28:51.478281
4413,2022-08-24 21:17:11.671443916,2022-08-24 21:30:51.560014
4414,2022-08-24 21:20:36.748831319,2022-08-24 21:37:39.502840
4415,2022-08-24 21:27:16.642335013,2022-08-24 21:37:49.634057
4416,2022-08-24 21:28:16.855710899,2022-08-24 21:44:13.113512
4417,2022-08-24 21:32:19.540439435,2022-08-24 21:47:21.740052
4418,2022-08-24 21:36:51.942759968,2022-08-24 21:52:25.241971
4419,2022-08-24 21:42:45.803758928,2022-08-24 21:58:21.973921
4420,2022-08-24 21:42:55.061275391,2022-08-24 21:59:08.450873
4421,2022-08-24 21:45:14.202098902,2022-08-24 21:58:23.732512
4422,2022-08-24 21:48:43.005088259,2022-08-24 22:06:28.491832
4423,2022-08-24 21:48:51.849863456,2022-08-24 22:02:34.882320
4424,2022-08-24 21:52:01.790227165,2022-08-24 22:07:19.423970
4425,2022-08-24 21:56:08.715650133,2022-08-24 22:09:18.507059
4426,2022-08-25 08:00:18.901806767,2022-08-25 08:13:42.942130
4427,2022-08-25 08:04:28.345614465,2022-08-25 08:20:16.355694
4428,2022-08-25 08:22:15.090836970,2022-08-25 08:36:43.280450
4429,2022-08-25 08:23:19.125505902,2022-08-25 08:47:06.960872
4430,2022-08-25 08:26:37.828388755,2022-08-25 09:01:25.247245
4431,2022-08-25 08:35:55.008318558,2022-08-25 09:09:07.843451
4432,2022-08-25 08:38:45.031909775,2022-08-25 09:28:05.275482
4433,2022-08-25 08:50:30.839872010,2022-08-25 09:31:08.881599
4434,2022-08-25 08:57:58.767806347,2022-08-25 09:52:30.500998
4435,2022-08-25 09:01:08.960239186,2022-08-25 09:55:18.394705
4436,2022-08-25 09:03:11.781080108,2022-08-25 10:15:11.113022
4437,2022-08-25 09:27:01.248572312,2022-08-25 10:16:47.442428
4438,2022-08-25 09:28:05.603732629,2022-08-25 10:36:33.136044
4439,2022-08-25 10:12:57.085593137,2022-08-25 10:36:19.911657
4440,2022-08-25 10:18:02.343268592,2022-08-25 10:57:00.890782
